document,target_words,redundancy,attack,rate,seed,detected_count,exact_recovery
doc-003,500,5,selector_drop,0.35,19,1,True
doc-003,500,5,selector_corrupt,0.35,19,0,False
doc-003,500,5,word_delete,0.35,19,0,False
doc-004,500,1,selector_drop,0.0,0,1,True
doc-004,500,1,selector_corrupt,0.0,0,1,True
doc-004,500,1,word_delete,0.0,0,1,True
doc-004,500,1,selector_drop,0.0,1,1,True
doc-004,500,1,selector_corrupt,0.0,1,1,True
doc-004,500,1,word_delete,0.0,1,1,True
doc-004,500,1,selector_drop,0.0,2,1,True
doc-004,500,1,selector_corrupt,0.0,2,1,True
doc-004,500,1,word_delete,0.0,2,1,True
doc-004,500,1,selector_drop,0.0,3,1,True
doc-004,500,1,selector_corrupt,0.0,3,1,True
doc-004,500,1,word_delete,0.0,3,1,True
doc-004,500,1,selector_drop,0.0,4,1,True
doc-004,500,1,selector_corrupt,0.0,4,1,True
doc-004,500,1,word_delete,0.0,4,1,True
doc-004,500,1,selector_drop,0.0,5,1,True
doc-004,500,1,selector_corrupt,0.0,5,1,True
doc-004,500,1,word_delete,0.0,5,1,True
doc-004,500,1,selector_drop,0.0,6,1,True
doc-004,500,1,selector_corrupt,0.0,6,1,True
doc-004,500,1,word_delete,0.0,6,1,True
doc-004,500,1,selector_drop,0.0,7,1,True
doc-004,500,1,selector_corrupt,0.0,7,1,True
doc-004,500,1,word_delete,0.0,7,1,True
doc-004,500,1,selector_drop,0.0,8,1,True
doc-004,500,1,selector_corrupt,0.0,8,1,True
doc-004,500,1,word_delete,0.0,8,1,True
doc-004,500,1,selector_drop,0.0,9,1,True
doc-004,500,1,selector_corrupt,0.0,9,1,True
doc-004,500,1,word_delete,0.0,9,1,True
doc-004,500,1,selector_drop,0.0,10,1,True
doc-004,500,1,selector_corrupt,0.0,10,1,True
doc-004,500,1,word_delete,0.0,10,1,True
doc-004,500,1,selector_drop,0.0,11,1,True
doc-004,500,1,selector_corrupt,0.0,11,1,True
doc-004,500,1,word_delete,0.0,11,1,True
doc-004,500,1,selector_drop,0.0,12,1,True
doc-004,500,1,selector_corrupt,0.0,12,1,True
doc-004,500,1,word_delete,0.0,12,1,True
doc-004,500,1,selector_drop,0.0,13,1,True
doc-004,500,1,selector_corrupt,0.0,13,1,True
doc-004,500,1,word_delete,0.0,13,1,True
doc-004,500,1,selector_drop,0.0,14,1,True
doc-004,500,1,selector_corrupt,0.0,14,1,True
doc-004,500,1,word_delete,0.0,14,1,True
doc-004,500,1,selector_drop,0.0,15,1,True
doc-004,500,1,selector_corrupt,0.0,15,1,True
doc-004,500,1,word_delete,0.0,15,1,True
doc-004,500,1,selector_drop,0.0,16,1,True
doc-004,500,1,selector_corrupt,0.0,16,1,True
doc-004,500,1,word_delete,0.0,16,1,True
doc-004,500,1,selector_drop,0.0,17,1,True
doc-004,500,1,selector_corrupt,0.0,17,1,True
doc-004,500,1,word_delete,0.0,17,1,True
doc-004,500,1,selector_drop,0.0,18,1,True
doc-004,500,1,selector_corrupt,0.0,18,1,True
doc-004,500,1,word_delete,0.0,18,1,True
doc-004,500,1,selector_drop,0.0,19,1,True
doc-004,500,1,selector_corrupt,0.0,19,1,True
doc-004,500,1,word_delete,0.0,19,1,True
doc-004,500,1,selector_drop,0.01,0,1,True
doc-004,500,1,selector_corrupt,0.01,0,1,True
doc-004,500,1,word_delete,0.01,0,1,True
doc-004,500,1,selector_drop,0.01,1,0,False
doc-004,500,1,selector_corrupt,0.01,1,1,True
doc-004,500,1,word_delete,0.01,1,0,False
doc-004,500,1,selector_drop,0.01,2,1,True
doc-004,500,1,selector_corrupt,0.01,2,1,True
doc-004,500,1,word_delete,0.01,2,1,True
doc-004,500,1,selector_drop,0.01,3,1,True
doc-004,500,1,selector_corrupt,0.01,3,1,True
doc-004,500,1,word_delete,0.01,3,1,True
doc-004,500,1,selector_drop,0.01,4,1,True
doc-004,500,1,selector_corrupt,0.01,4,1,True
doc-004,500,1,word_delete,0.01,4,1,True
doc-004,500,1,selector_drop,0.01,5,1,True
doc-004,500,1,selector_corrupt,0.01,5,1,True
doc-004,500,1,word_delete,0.01,5,1,True
doc-004,500,1,selector_drop,0.01,6,1,True
doc-004,500,1,selector_corrupt,0.01,6,1,True
doc-004,500,1,word_delete,0.01,6,1,True
doc-004,500,1,selector_drop,0.01,7,0,False
doc-004,500,1,selector_corrupt,0.01,7,1,True
doc-004,500,1,word_delete,0.01,7,1,True
doc-004,500,1,selector_drop,0.01,8,1,True
doc-004,500,1,selector_corrupt,0.01,8,0,False
doc-004,500,1,word_delete,0.01,8,0,False
doc-004,500,1,selector_drop,0.01,9,1,True
doc-004,500,1,selector_corrupt,0.01,9,1,True
doc-004,500,1,word_delete,0.01,9,1,True
doc-004,500,1,selector_drop,0.01,10,1,True
doc-004,500,1,selector_corrupt,0.01,10,1,True
doc-004,500,1,word_delete,0.01,10,1,True
doc-004,500,1,selector_drop,0.01,11,1,True
doc-004,500,1,selector_corrupt,0.01,11,1,True
doc-004,500,1,word_delete,0.01,11,1,True
doc-004,500,1,selector_drop,0.01,12,1,True
doc-004,500,1,selector_corrupt,0.01,12,1,True
doc-004,500,1,word_delete,0.01,12,1,True
doc-004,500,1,selector_drop,0.01,13,0,False
doc-004,500,1,selector_corrupt,0.01,13,1,True
doc-004,500,1,word_delete,0.01,13,1,True
doc-004,500,1,selector_drop,0.01,14,1,True
doc-004,500,1,selector_corrupt,0.01,14,1,True
doc-004,500,1,word_delete,0.01,14,1,True
doc-004,500,1,selector_drop,0.01,15,1,True
doc-004,500,1,selector_corrupt,0.01,15,1,True
doc-004,500,1,word_delete,0.01,15,1,True
doc-004,500,1,selector_drop,0.01,16,1,True
doc-004,500,1,selector_corrupt,0.01,16,1,True
doc-004,500,1,word_delete,0.01,16,1,True
doc-004,500,1,selector_drop,0.01,17,1,True
doc-004,500,1,selector_corrupt,0.01,17,1,True
doc-004,500,1,word_delete,0.01,17,1,True
doc-004,500,1,selector_drop,0.01,18,0,False
doc-004,500,1,selector_corrupt,0.01,18,1,True
doc-004,500,1,word_delete,0.01,18,1,True
doc-004,500,1,selector_drop,0.01,19,1,True
doc-004,500,1,selector_corrupt,0.01,19,1,True
doc-004,500,1,word_delete,0.01,19,1,True
doc-004,500,1,selector_drop,0.05,0,0,False
doc-004,500,1,selector_corrupt,0.05,0,1,True
doc-004,500,1,word_delete,0.05,0,1,True
doc-004,500,1,selector_drop,0.05,1,1,True
doc-004,500,1,selector_corrupt,0.05,1,0,False
doc-004,500,1,word_delete,0.05,1,1,True
doc-004,500,1,selector_drop,0.05,2,1,True
doc-004,500,1,selector_corrupt,0.05,2,0,False
doc-004,500,1,word_delete,0.05,2,1,True
doc-004,500,1,selector_drop,0.05,3,0,False
doc-004,500,1,selector_corrupt,0.05,3,1,True
doc-004,500,1,word_delete,0.05,3,0,False
doc-004,500,1,selector_drop,0.05,4,1,True
doc-004,500,1,selector_corrupt,0.05,4,0,False
doc-004,500,1,word_delete,0.05,4,0,False
doc-004,500,1,selector_drop,0.05,5,0,False
doc-004,500,1,selector_corrupt,0.05,5,1,True
doc-004,500,1,word_delete,0.05,5,0,False
doc-004,500,1,selector_drop,0.05,6,1,True
doc-004,500,1,selector_corrupt,0.05,6,0,False
doc-004,500,1,word_delete,0.05,6,0,False
doc-004,500,1,selector_drop,0.05,7,1,True
doc-004,500,1,selector_corrupt,0.05,7,0,False
doc-004,500,1,word_delete,0.05,7,1,True
doc-004,500,1,selector_drop,0.05,8,0,False
doc-004,500,1,selector_corrupt,0.05,8,1,True
doc-004,500,1,word_delete,0.05,8,0,False
doc-004,500,1,selector_drop,0.05,9,0,False
doc-004,500,1,selector_corrupt,0.05,9,0,False
doc-004,500,1,word_delete,0.05,9,0,False
doc-004,500,1,selector_drop,0.05,10,0,False
doc-004,500,1,selector_corrupt,0.05,10,1,True
doc-004,500,1,word_delete,0.05,10,0,False
doc-004,500,1,selector_drop,0.05,11,0,False
doc-004,500,1,selector_corrupt,0.05,11,0,False
doc-004,500,1,word_delete,0.05,11,1,True
doc-004,500,1,selector_drop,0.05,12,1,True
doc-004,500,1,selector_corrupt,0.05,12,0,False
doc-004,500,1,word_delete,0.05,12,0,False
doc-004,500,1,selector_drop,0.05,13,1,True
doc-004,500,1,selector_corrupt,0.05,13,0,False
doc-004,500,1,word_delete,0.05,13,0,False
doc-004,500,1,selector_drop,0.05,14,0,False
doc-004,500,1,selector_corrupt,0.05,14,1,True
doc-004,500,1,word_delete,0.05,14,1,True
doc-004,500,1,selector_drop,0.05,15,0,False
doc-004,500,1,selector_corrupt,0.05,15,0,False
doc-004,500,1,word_delete,0.05,15,0,False
doc-004,500,1,selector_drop,0.05,16,0,False
doc-004,500,1,selector_corrupt,0.05,16,0,False
doc-004,500,1,word_delete,0.05,16,0,False
doc-004,500,1,selector_drop,0.05,17,0,False
doc-004,500,1,selector_corrupt,0.05,17,1,True
doc-004,500,1,word_delete,0.05,17,0,False
doc-004,500,1,selector_drop,0.05,18,1,True
doc-004,500,1,selector_corrupt,0.05,18,0,False
doc-004,500,1,word_delete,0.05,18,1,True
doc-004,500,1,selector_drop,0.05,19,1,True
doc-004,500,1,selector_corrupt,0.05,19,0,False
doc-004,500,1,word_delete,0.05,19,1,True
doc-004,500,1,selector_drop,0.1,0,0,False
doc-004,500,1,selector_corrupt,0.1,0,0,False
doc-004,500,1,word_delete,0.1,0,0,False
doc-004,500,1,selector_drop,0.1,1,0,False
doc-004,500,1,selector_corrupt,0.1,1,0,False
doc-004,500,1,word_delete,0.1,1,0,False
doc-004,500,1,selector_drop,0.1,2,0,False
doc-004,500,1,selector_corrupt,0.1,2,0,False
doc-004,500,1,word_delete,0.1,2,0,False
doc-004,500,1,selector_drop,0.1,3,1,True
doc-004,500,1,selector_corrupt,0.1,3,0,False
doc-004,500,1,word_delete,0.1,3,1,True
doc-004,500,1,selector_drop,0.1,4,0,False
doc-004,500,1,selector_corrupt,0.1,4,1,True
doc-004,500,1,word_delete,0.1,4,1,True
doc-004,500,1,selector_drop,0.1,5,0,False
doc-004,500,1,selector_corrupt,0.1,5,0,False
doc-004,500,1,word_delete,0.1,5,0,False
doc-004,500,1,selector_drop,0.1,6,0,False
doc-004,500,1,selector_corrupt,0.1,6,0,False
doc-004,500,1,word_delete,0.1,6,0,False
doc-004,500,1,selector_drop,0.1,7,0,False
doc-004,500,1,selector_corrupt,0.1,7,0,False
doc-004,500,1,word_delete,0.1,7,0,False
doc-004,500,1,selector_drop,0.1,8,0,False
doc-004,500,1,selector_corrupt,0.1,8,0,False
doc-004,500,1,word_delete,0.1,8,0,False
doc-004,500,1,selector_drop,0.1,9,0,False
doc-004,500,1,selector_corrupt,0.1,9,0,False
doc-004,500,1,word_delete,0.1,9,0,False
doc-004,500,1,selector_drop,0.1,10,0,False
doc-004,500,1,selector_corrupt,0.1,10,0,False
doc-004,500,1,word_delete,0.1,10,1,True
doc-004,500,1,selector_drop,0.1,11,1,True
doc-004,500,1,selector_corrupt,0.1,11,1,True
doc-004,500,1,word_delete,0.1,11,1,True
doc-004,500,1,selector_drop,0.1,12,0,False
doc-004,500,1,selector_corrupt,0.1,12,0,False
doc-004,500,1,word_delete,0.1,12,0,False
doc-004,500,1,selector_drop,0.1,13,1,True
doc-004,500,1,selector_corrupt,0.1,13,1,True
doc-004,500,1,word_delete,0.1,13,1,True
doc-004,500,1,selector_drop,0.1,14,0,False
doc-004,500,1,selector_corrupt,0.1,14,0,False
doc-004,500,1,word_delete,0.1,14,0,False
doc-004,500,1,selector_drop,0.1,15,0,False
doc-004,500,1,selector_corrupt,0.1,15,0,False
doc-004,500,1,word_delete,0.1,15,0,False
doc-004,500,1,selector_drop,0.1,16,0,False
doc-004,500,1,selector_corrupt,0.1,16,0,False
doc-004,500,1,word_delete,0.1,16,0,False
doc-004,500,1,selector_drop,0.1,17,0,False
doc-004,500,1,selector_corrupt,0.1,17,0,False
doc-004,500,1,word_delete,0.1,17,0,False
doc-004,500,1,selector_drop,0.1,18,0,False
doc-004,500,1,selector_corrupt,0.1,18,0,False
doc-004,500,1,word_delete,0.1,18,0,False
doc-004,500,1,selector_drop,0.1,19,1,True
doc-004,500,1,selector_corrupt,0.1,19,1,True
doc-004,500,1,word_delete,0.1,19,1,True
doc-004,500,1,selector_drop,0.2,0,0,False
doc-004,500,1,selector_corrupt,0.2,0,0,False
doc-004,500,1,word_delete,0.2,0,0,False
doc-004,500,1,selector_drop,0.2,1,0,False
doc-004,500,1,selector_corrupt,0.2,1,0,False
doc-004,500,1,word_delete,0.2,1,0,False
doc-004,500,1,selector_drop,0.2,2,0,False
doc-004,500,1,selector_corrupt,0.2,2,0,False
doc-004,500,1,word_delete,0.2,2,0,False
doc-004,500,1,selector_drop,0.2,3,0,False
doc-004,500,1,selector_corrupt,0.2,3,0,False
doc-004,500,1,word_delete,0.2,3,0,False
doc-004,500,1,selector_drop,0.2,4,0,False
doc-004,500,1,selector_corrupt,0.2,4,0,False
doc-004,500,1,word_delete,0.2,4,0,False
doc-004,500,1,selector_drop,0.2,5,0,False
doc-004,500,1,selector_corrupt,0.2,5,0,False
doc-004,500,1,word_delete,0.2,5,0,False
doc-004,500,1,selector_drop,0.2,6,0,False
doc-004,500,1,selector_corrupt,0.2,6,0,False
doc-004,500,1,word_delete,0.2,6,0,False
doc-004,500,1,selector_drop,0.2,7,0,False
doc-004,500,1,selector_corrupt,0.2,7,0,False
doc-004,500,1,word_delete,0.2,7,0,False
doc-004,500,1,selector_drop,0.2,8,0,False
doc-004,500,1,selector_corrupt,0.2,8,0,False
doc-004,500,1,word_delete,0.2,8,0,False
doc-004,500,1,selector_drop,0.2,9,0,False
doc-004,500,1,selector_corrupt,0.2,9,0,False
doc-004,500,1,word_delete,0.2,9,1,True
doc-004,500,1,selector_drop,0.2,10,0,False
doc-004,500,1,selector_corrupt,0.2,10,0,False
doc-004,500,1,word_delete,0.2,10,0,False
doc-004,500,1,selector_drop,0.2,11,0,False
doc-004,500,1,selector_corrupt,0.2,11,0,False
doc-004,500,1,word_delete,0.2,11,0,False
doc-004,500,1,selector_drop,0.2,12,1,True
doc-004,500,1,selector_corrupt,0.2,12,0,False
doc-004,500,1,word_delete,0.2,12,0,False
doc-004,500,1,selector_drop,0.2,13,0,False
doc-004,500,1,selector_corrupt,0.2,13,0,False
doc-004,500,1,word_delete,0.2,13,0,False
doc-004,500,1,selector_drop,0.2,14,0,False
doc-004,500,1,selector_corrupt,0.2,14,0,False
doc-004,500,1,word_delete,0.2,14,0,False
doc-004,500,1,selector_drop,0.2,15,0,False
doc-004,500,1,selector_corrupt,0.2,15,0,False
doc-004,500,1,word_delete,0.2,15,0,False
doc-004,500,1,selector_drop,0.2,16,0,False
doc-004,500,1,selector_corrupt,0.2,16,0,False
doc-004,500,1,word_delete,0.2,16,0,False
doc-004,500,1,selector_drop,0.2,17,0,False
doc-004,500,1,selector_corrupt,0.2,17,0,False
doc-004,500,1,word_delete,0.2,17,0,False
doc-004,500,1,selector_drop,0.2,18,0,False
doc-004,500,1,selector_corrupt,0.2,18,1,True
doc-004,500,1,word_delete,0.2,18,0,False
doc-004,500,1,selector_drop,0.2,19,0,False
doc-004,500,1,selector_corrupt,0.2,19,0,False
doc-004,500,1,word_delete,0.2,19,0,False
doc-004,500,1,selector_drop,0.35,0,0,False
doc-004,500,1,selector_corrupt,0.35,0,0,False
doc-004,500,1,word_delete,0.35,0,0,False
doc-004,500,1,selector_drop,0.35,1,0,False
doc-004,500,1,selector_corrupt,0.35,1,0,False
doc-004,500,1,word_delete,0.35,1,0,False
doc-004,500,1,selector_drop,0.35,2,0,False
doc-004,500,1,selector_corrupt,0.35,2,0,False
doc-004,500,1,word_delete,0.35,2,0,False
doc-004,500,1,selector_drop,0.35,3,0,False
doc-004,500,1,selector_corrupt,0.35,3,0,False
doc-004,500,1,word_delete,0.35,3,0,False
doc-004,500,1,selector_drop,0.35,4,0,False
doc-004,500,1,selector_corrupt,0.35,4,0,False
doc-004,500,1,word_delete,0.35,4,0,False
doc-004,500,1,selector_drop,0.35,5,0,False
doc-004,500,1,selector_corrupt,0.35,5,0,False
doc-004,500,1,word_delete,0.35,5,0,False
doc-004,500,1,selector_drop,0.35,6,0,False
doc-004,500,1,selector_corrupt,0.35,6,0,False
doc-004,500,1,word_delete,0.35,6,0,False
doc-004,500,1,selector_drop,0.35,7,0,False
doc-004,500,1,selector_corrupt,0.35,7,0,False
doc-004,500,1,word_delete,0.35,7,0,False
doc-004,500,1,selector_drop,0.35,8,0,False
doc-004,500,1,selector_corrupt,0.35,8,0,False
doc-004,500,1,word_delete,0.35,8,0,False
doc-004,500,1,selector_drop,0.35,9,0,False
doc-004,500,1,selector_corrupt,0.35,9,0,False
doc-004,500,1,word_delete,0.35,9,0,False
doc-004,500,1,selector_drop,0.35,10,0,False
doc-004,500,1,selector_corrupt,0.35,10,0,False
doc-004,500,1,word_delete,0.35,10,0,False
doc-004,500,1,selector_drop,0.35,11,0,False
doc-004,500,1,selector_corrupt,0.35,11,0,False
doc-004,500,1,word_delete,0.35,11,0,False
doc-004,500,1,selector_drop,0.35,12,0,False
doc-004,500,1,selector_corrupt,0.35,12,0,False
doc-004,500,1,word_delete,0.35,12,0,False
doc-004,500,1,selector_drop,0.35,13,0,False
doc-004,500,1,selector_corrupt,0.35,13,0,False
doc-004,500,1,word_delete,0.35,13,0,False
doc-004,500,1,selector_drop,0.35,14,0,False
doc-004,500,1,selector_corrupt,0.35,14,0,False
doc-004,500,1,word_delete,0.35,14,0,False
doc-004,500,1,selector_drop,0.35,15,0,False
doc-004,500,1,selector_corrupt,0.35,15,0,False
doc-004,500,1,word_delete,0.35,15,0,False
doc-004,500,1,selector_drop,0.35,16,0,False
doc-004,500,1,selector_corrupt,0.35,16,0,False
doc-004,500,1,word_delete,0.35,16,0,False
doc-004,500,1,selector_drop,0.35,17,0,False
doc-004,500,1,selector_corrupt,0.35,17,0,False
doc-004,500,1,word_delete,0.35,17,0,False
doc-004,500,1,selector_drop,0.35,18,0,False
doc-004,500,1,selector_corrupt,0.35,18,0,False
doc-004,500,1,word_delete,0.35,18,0,False
doc-004,500,1,selector_drop,0.35,19,0,False
doc-004,500,1,selector_corrupt,0.35,19,0,False
doc-004,500,1,word_delete,0.35,19,0,False
doc-004,500,3,selector_drop,0.0,0,1,True
doc-004,500,3,selector_corrupt,0.0,0,1,True
doc-004,500,3,word_delete,0.0,0,1,True
doc-004,500,3,selector_drop,0.0,1,1,True
doc-004,500,3,selector_corrupt,0.0,1,1,True
doc-004,500,3,word_delete,0.0,1,1,True
doc-004,500,3,selector_drop,0.0,2,1,True
doc-004,500,3,selector_corrupt,0.0,2,1,True
doc-004,500,3,word_delete,0.0,2,1,True
doc-004,500,3,selector_drop,0.0,3,1,True
doc-004,500,3,selector_corrupt,0.0,3,1,True
doc-004,500,3,word_delete,0.0,3,1,True
doc-004,500,3,selector_drop,0.0,4,1,True
doc-004,500,3,selector_corrupt,0.0,4,1,True
doc-004,500,3,word_delete,0.0,4,1,True
doc-004,500,3,selector_drop,0.0,5,1,True
doc-004,500,3,selector_corrupt,0.0,5,1,True
doc-004,500,3,word_delete,0.0,5,1,True
doc-004,500,3,selector_drop,0.0,6,1,True
doc-004,500,3,selector_corrupt,0.0,6,1,True
doc-004,500,3,word_delete,0.0,6,1,True
doc-004,500,3,selector_drop,0.0,7,1,True
doc-004,500,3,selector_corrupt,0.0,7,1,True
doc-004,500,3,word_delete,0.0,7,1,True
doc-004,500,3,selector_drop,0.0,8,1,True
doc-004,500,3,selector_corrupt,0.0,8,1,True
doc-004,500,3,word_delete,0.0,8,1,True
doc-004,500,3,selector_drop,0.0,9,1,True
doc-004,500,3,selector_corrupt,0.0,9,1,True
doc-004,500,3,word_delete,0.0,9,1,True
doc-004,500,3,selector_drop,0.0,10,1,True
doc-004,500,3,selector_corrupt,0.0,10,1,True
doc-004,500,3,word_delete,0.0,10,1,True
doc-004,500,3,selector_drop,0.0,11,1,True
doc-004,500,3,selector_corrupt,0.0,11,1,True
doc-004,500,3,word_delete,0.0,11,1,True
doc-004,500,3,selector_drop,0.0,12,1,True
doc-004,500,3,selector_corrupt,0.0,12,1,True
doc-004,500,3,word_delete,0.0,12,1,True
doc-004,500,3,selector_drop,0.0,13,1,True
doc-004,500,3,selector_corrupt,0.0,13,1,True
doc-004,500,3,word_delete,0.0,13,1,True
doc-004,500,3,selector_drop,0.0,14,1,True
doc-004,500,3,selector_corrupt,0.0,14,1,True
doc-004,500,3,word_delete,0.0,14,1,True
doc-004,500,3,selector_drop,0.0,15,1,True
doc-004,500,3,selector_corrupt,0.0,15,1,True
doc-004,500,3,word_delete,0.0,15,1,True
doc-004,500,3,selector_drop,0.0,16,1,True
doc-004,500,3,selector_corrupt,0.0,16,1,True
doc-004,500,3,word_delete,0.0,16,1,True
doc-004,500,3,selector_drop,0.0,17,1,True
doc-004,500,3,selector_corrupt,0.0,17,1,True
doc-004,500,3,word_delete,0.0,17,1,True
doc-004,500,3,selector_drop,0.0,18,1,True
doc-004,500,3,selector_corrupt,0.0,18,1,True
doc-004,500,3,word_delete,0.0,18,1,True
doc-004,500,3,selector_drop,0.0,19,1,True
doc-004,500,3,selector_corrupt,0.0,19,1,True
doc-004,500,3,word_delete,0.0,19,1,True
doc-004,500,3,selector_drop,0.01,0,1,True
doc-004,500,3,selector_corrupt,0.01,0,1,True
doc-004,500,3,word_delete,0.01,0,1,True
doc-004,500,3,selector_drop,0.01,1,1,True
doc-004,500,3,selector_corrupt,0.01,1,1,True
doc-004,500,3,word_delete,0.01,1,1,True
doc-004,500,3,selector_drop,0.01,2,1,True
doc-004,500,3,selector_corrupt,0.01,2,1,True
doc-004,500,3,word_delete,0.01,2,1,True
doc-004,500,3,selector_drop,0.01,3,1,True
doc-004,500,3,selector_corrupt,0.01,3,1,True
doc-004,500,3,word_delete,0.01,3,1,True
doc-004,500,3,selector_drop,0.01,4,1,True
doc-004,500,3,selector_corrupt,0.01,4,1,True
doc-004,500,3,word_delete,0.01,4,0,False
doc-004,500,3,selector_drop,0.01,5,1,True
doc-004,500,3,selector_corrupt,0.01,5,1,True
doc-004,500,3,word_delete,0.01,5,1,True
doc-004,500,3,selector_drop,0.01,6,1,True
doc-004,500,3,selector_corrupt,0.01,6,1,True
doc-004,500,3,word_delete,0.01,6,1,True
doc-004,500,3,selector_drop,0.01,7,1,True
doc-004,500,3,selector_corrupt,0.01,7,1,True
doc-004,500,3,word_delete,0.01,7,1,True
doc-004,500,3,selector_drop,0.01,8,1,True
doc-004,500,3,selector_corrupt,0.01,8,1,True
doc-004,500,3,word_delete,0.01,8,1,True
doc-004,500,3,selector_drop,0.01,9,1,True
doc-004,500,3,selector_corrupt,0.01,9,1,True
doc-004,500,3,word_delete,0.01,9,1,True
doc-004,500,3,selector_drop,0.01,10,1,True
doc-004,500,3,selector_corrupt,0.01,10,1,True
doc-004,500,3,word_delete,0.01,10,0,False
doc-004,500,3,selector_drop,0.01,11,1,True
doc-004,500,3,selector_corrupt,0.01,11,1,True
doc-004,500,3,word_delete,0.01,11,0,False
doc-004,500,3,selector_drop,0.01,12,1,True
doc-004,500,3,selector_corrupt,0.01,12,1,True
doc-004,500,3,word_delete,0.01,12,1,True
doc-004,500,3,selector_drop,0.01,13,1,True
doc-004,500,3,selector_corrupt,0.01,13,1,True
doc-004,500,3,word_delete,0.01,13,1,True
doc-004,500,3,selector_drop,0.01,14,1,True
doc-004,500,3,selector_corrupt,0.01,14,1,True
doc-004,500,3,word_delete,0.01,14,1,True
doc-004,500,3,selector_drop,0.01,15,1,True
doc-004,500,3,selector_corrupt,0.01,15,1,True
doc-004,500,3,word_delete,0.01,15,1,True
doc-004,500,3,selector_drop,0.01,16,1,True
doc-004,500,3,selector_corrupt,0.01,16,1,True
doc-004,500,3,word_delete,0.01,16,1,True
doc-004,500,3,selector_drop,0.01,17,1,True
doc-004,500,3,selector_corrupt,0.01,17,1,True
doc-004,500,3,word_delete,0.01,17,1,True
doc-004,500,3,selector_drop,0.01,18,1,True
doc-004,500,3,selector_corrupt,0.01,18,1,True
doc-004,500,3,word_delete,0.01,18,1,True
doc-004,500,3,selector_drop,0.01,19,1,True
doc-004,500,3,selector_corrupt,0.01,19,1,True
doc-004,500,3,word_delete,0.01,19,1,True
doc-004,500,3,selector_drop,0.05,0,1,True
doc-004,500,3,selector_corrupt,0.05,0,1,True
doc-004,500,3,word_delete,0.05,0,0,False
doc-004,500,3,selector_drop,0.05,1,1,True
doc-004,500,3,selector_corrupt,0.05,1,1,True
doc-004,500,3,word_delete,0.05,1,0,False
doc-004,500,3,selector_drop,0.05,2,1,True
doc-004,500,3,selector_corrupt,0.05,2,1,True
doc-004,500,3,word_delete,0.05,2,0,False
doc-004,500,3,selector_drop,0.05,3,1,True
doc-004,500,3,selector_corrupt,0.05,3,1,True
doc-004,500,3,word_delete,0.05,3,0,False
doc-004,500,3,selector_drop,0.05,4,1,True
doc-004,500,3,selector_corrupt,0.05,4,1,True
doc-004,500,3,word_delete,0.05,4,1,True
doc-004,500,3,selector_drop,0.05,5,1,True
doc-004,500,3,selector_corrupt,0.05,5,1,True
doc-004,500,3,word_delete,0.05,5,0,False
doc-004,500,3,selector_drop,0.05,6,1,True
doc-004,500,3,selector_corrupt,0.05,6,1,True
doc-004,500,3,word_delete,0.05,6,1,True
doc-004,500,3,selector_drop,0.05,7,1,True
doc-004,500,3,selector_corrupt,0.05,7,1,True
doc-004,500,3,word_delete,0.05,7,0,False
doc-004,500,3,selector_drop,0.05,8,1,True
doc-004,500,3,selector_corrupt,0.05,8,1,True
doc-004,500,3,word_delete,0.05,8,0,False
doc-004,500,3,selector_drop,0.05,9,1,True
doc-004,500,3,selector_corrupt,0.05,9,1,True
doc-004,500,3,word_delete,0.05,9,0,False
doc-004,500,3,selector_drop,0.05,10,1,True
doc-004,500,3,selector_corrupt,0.05,10,1,True
doc-004,500,3,word_delete,0.05,10,0,False
doc-004,500,3,selector_drop,0.05,11,1,True
doc-004,500,3,selector_corrupt,0.05,11,1,True
doc-004,500,3,word_delete,0.05,11,0,False
doc-004,500,3,selector_drop,0.05,12,1,True
doc-004,500,3,selector_corrupt,0.05,12,1,True
doc-004,500,3,word_delete,0.05,12,1,True
doc-004,500,3,selector_drop,0.05,13,1,True
doc-004,500,3,selector_corrupt,0.05,13,1,True
doc-004,500,3,word_delete,0.05,13,1,True
doc-004,500,3,selector_drop,0.05,14,1,True
doc-004,500,3,selector_corrupt,0.05,14,0,False
doc-004,500,3,word_delete,0.05,14,0,False
doc-004,500,3,selector_drop,0.05,15,1,True
doc-004,500,3,selector_corrupt,0.05,15,1,True
doc-004,500,3,word_delete,0.05,15,1,True
doc-004,500,3,selector_drop,0.05,16,1,True
doc-004,500,3,selector_corrupt,0.05,16,1,True
doc-004,500,3,word_delete,0.05,16,0,False
doc-004,500,3,selector_drop,0.05,17,1,True
doc-004,500,3,selector_corrupt,0.05,17,1,True
doc-004,500,3,word_delete,0.05,17,0,False
doc-004,500,3,selector_drop,0.05,18,1,True
doc-004,500,3,selector_corrupt,0.05,18,1,True
doc-004,500,3,word_delete,0.05,18,0,False
doc-004,500,3,selector_drop,0.05,19,1,True
doc-004,500,3,selector_corrupt,0.05,19,1,True
doc-004,500,3,word_delete,0.05,19,1,True
doc-004,500,3,selector_drop,0.1,0,1,True
doc-004,500,3,selector_corrupt,0.1,0,1,True
doc-004,500,3,word_delete,0.1,0,0,False
doc-004,500,3,selector_drop,0.1,1,0,False
doc-004,500,3,selector_corrupt,0.1,1,0,False
doc-004,500,3,word_delete,0.1,1,0,False
doc-004,500,3,selector_drop,0.1,2,1,True
doc-004,500,3,selector_corrupt,0.1,2,0,False
